id,title
GLXS4BA6010,GLXS4BA6010 5 Ton R-32 Air Conditioner - Goodman
FTXV24AVJU9,Hi-Wall Style Series 24K BTU Hi-Wall Fan Coil Multi Zone R-32 - Daikin
GLXT7CA4810,4 Ton R-32 Air Conditioner Condenser - GLXT7CA4810 - Goodman
"RP14AY36AJ2NA, R801T0754A17UHSNAS, RCFY3617STANMC","3.0 Ton Dual Fuel System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXS4BA3010,S-GR9S800603ANA,S-CAPTA3022A3",2.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
S-GPCH34231,3.5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH34231 - Solace
RHRECTL800ZON,EcoNet Zone Control RHRECTL800ZON - Rheem
"GLXS3BN1810, GR9S920403ANA, CHPTA2426B3",1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"GLXS3BN1810, GR9S800403ANA, CHPTA2426B3",1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
R962V0855A21M4SCAP,"R962V0855A21M4SCAP - 85,000 BTU 96% AFUE Two-Stage Furnace - Rheem"
11027866484068299119,2 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman
GPHH34831,2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH34831 - Goodman
S-CHPEA2422B3,2 Ton R-32 Horizontal Evaporator Coil - S-CHPEA2422B3 - Solace
S-GR9S801005CNA,80% AFUE Gas Furnace - S-GR9S801005CNA - Solace
RH2VY4821STACNJ,RH2VY4821STACNJ - 4.0 Ton Variable Speed Air Handler - Rheem
"S-GLZS5BA3010,S-AWST30LU1308",2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace
"RA15AY48AJ1NA, RCFY4821STANMC",4.0 Ton 15.0 SEER2 AC & Evaporator Coil System - Rheem
S-GPHM33631,3 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM33631 - Solace
16804313994500339529,"4 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Upflow Coil) - Solace"
S-GPGM34806031,4 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM34806031 - Solace
"GLZS4BA4210, GR9S920804CNA, CAPTA4230C3","3.5 Ton Upflow Dual Fuel 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman"
7441325690426283072,3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
AWST36LU1310A,AWST36LU1310A Wall-Mount Air Handler - Goodman
S-GPGM34808031,4 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPGM34808031 - Solace
GPHM54231,3.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM54231 - Goodman
"GLXS4BA1810, GR9S920403ANA, CHPTA2426B3","1.5 Ton Horizontal 92% Gas System 14.3 SEER2 14"" Wide R-32 - Goodman"
GR9S800403ANA,GR9S800403ANA 80% AFUE Gas Furnace - Goodman
"GLXS3BN4210, GR9S800804CNA, CHPTA4230C3",3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
GPHH56031,5 Ton 15.2 SEER2 Packaged Heat Pump - GPHH56031 - Goodman
S-HKTSN08X1,8kW Electric Heat Kit - S-HKTSN08X1 - Solace
S-AMVT24BP1300,2 Ton R-32 Air Handler - S-AMVT24BP1300 - Solace
S-GLZS5BA4210,3.5 Ton 15.2 SEER2 R-32 Heat Pump - S-GLZS5BA4210 - Solace
"RP15AY42AJ2NA, R801T0754A21UHSNAS, RCFY4821STANMC",3.5 Ton Dual Fuel System - 15.0 SEER2 Heat Pump & 80% AFUE Furnace - Rheem
GD9T960403BN,"40,000 BTU Gas Furnace 96% AFUE Two-Stage Downflow - GD9T960403BN - Goodman"
S-GZV7SA4210,3.5 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4210 - Solace
"RA14AY24AJ1NA, RCFY2414STAAMC",2.0 Ton AC System 14.3 SEER2 - R-454B - Rheem
AWST24SU1308A,AWST24SU1308A Wall-Mount Air Handler - Goodman
S-AWST36LU1310A,3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1310A - Solace
S-GLXT7CA2410,2 Ton 17.2 SEER2 R-32 Air Conditioner - S-GLXT7CA2410 - Solace
GR9S800804CNA,GR9S800804CNA 80% AFUE Gas Furnace - Goodman
CAPTA2422B3,"2.0 Ton Evaporator Coil 17.5"" Upflow/Downflow R-32 - CAPTA2422B3 - Goodman"
GPGM34810031,4 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34810031 - Goodman
"GLXS5BA3010, AWST30SU1310",2.5 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman
S-GLXT7CA3610,3 Ton 17.2 SEER2 R-32 Air Conditioner - S-GLXT7CA3610 - Solace
10050477871294327613,5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXS4BA4810, GR9S920804CNA, CHPTA4830C3","4 Ton Horizontal 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman"
"GLZS5BA3010, GR9S920603BNA, CAPTA3626B3",2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil) - Goodman
"GLXT7CA3610, CAPTA3626B3, GRVT960603BN",3 Ton 17.2 SEER2 R-32 97.0% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
1707768052031583997,1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXS4BA3610, GR9S920603BNA, CAPTA3626B3","3 Ton Upflow 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman"
S-GLZT7CA3610,3 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA3610 - Solace
GPGM34808031,4 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34808031 - Goodman
3812115866791764986,2.5 Ton R-32 Heat Pump Condenser - GZV6SA3010 - Goodman
S-GLXS5BA1810,1.5 Ton 15.2 SEER2 R-32 Air Conditioner - S-GLXS5BA1810 - Solace
"GLXS5BA1810, GR9S920403ANA, CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXS3BN4210, AMST42CU13",3.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman
"S-GLZS4BA1810,S-GR9S920403ANA,S-CAPTA2422A3",1.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
GR9S921004CN,GR9S921004CN Up to 92%% AFUE Gas Furnace - Goodman
RA16AY60AJ2NA,RA16AY60AJ2NA - 5.0 Ton 16.0 SEER2 Two-Stage Air Conditioner - Rheem
R962V1155A24M4SCAP,"R962V1155A24M4SCAP - 115,000 BTU 96% AFUE Two-Stage Furnace - Rheem"
S-AWST24SU1305A,2 Ton R-32 Wall-Mount Air Handler - S-AWST24SU1305A - Solace
S-GZV6SA2410,2 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA2410 - Solace
16948607208603515169,3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
7381745634635091392,3 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
S-GPHM32431,2 Ton 13.4 SEER2 Packaged Heat Pump - S-GPHM32431 - Solace
RA14AY36AJ1NA,3.0 Ton 14.3 SEER2 Single-Stage Air Conditioner - Rheem
"GLZS5BA1810, GR9S800403ANA, CAPTA2422A3",1.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Goodman
"RA14AY42AJ1NA, R801T0754A21UHSNAS, RCFY4821STANMC","3.5 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
3MXM24AVJU9,MXM 24K BTU 3-Zone Heat Pump R-32 - Daikin
"GLXT7CA2410, CHPTA2426B3, GRVT960403BN",2 Ton 17.2 SEER2 R-32 97.5% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
GD9S961205DN,"120,000 BTU Gas Furnace 96% AFUE Single-Stage - GD9S961205DN - Goodman"
"GLXS5BA3010, GR9S800603ANA, CHPTA3026B3",2.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil) - Goodman
"GLZS4BA4810, GR9S920804CNA, CHPTA4830C3","4 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 21"" Wide R-32 - Goodman"
AMST42CU13,AMST42CU13 3.5 Ton R-32 Multi-Position Air Handler - Goodman
"GLXS3BN4810, GR9S920804CNA, CAPT6030C3",4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
2989926579016932586,3 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLZS4BA3010, GR9S920603BNA, CAPTA3626B3","2.5 Ton Upflow Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32 - Goodman"
1009822755951715453,2 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil) - Goodman
RA15AY42AJ1NA,RA15AY42AJ1NA - 3.5 Ton 15.2 SEER2 Single-Stage Air Conditioner - Rheem
"S-GLXS5BA3610,S-GR9S920603BNA,S-CHPTA3630B3",3 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
"RA14AY24AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","2.0 Ton AC System 14.3 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLZS5BA3610,S-AWST36LU1308",3 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace
11991157634080290875,3.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
"S-GLZS5BA1810,S-AWST18SU1305",1.5 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler - Solace
"RP15AY36AJ2NA, RH2TY3617STANNJ, WRX10021",R-454B 3.0 Ton 15.2 SEER2 Complete Heat Pump System 10kW - Rheem
GD9T961005CN,"100,000 BTU Gas Furnace 96% AFUE Two-Stage Downflow - GD9T961005CN - Goodman"
"S-GLZS5BA2410,S-AMST24BU13",2 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"S-GLXS4BA3010,S-GR9S920603BNA,S-CHPTA3026B3",2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Solace
S-AWST30LU1308A,2.5 Ton R-32 Wall-Mount Air Handler - S-AWST30LU1308A - Solace
"GLXS5BA3010, GR9S920603BNA, CHPTA3026B3",2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
4293832398256304648,5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
S-GPHM53631,3 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53631 - Solace
"S-GZV7SA2410,S-AHVE36CP1300,S-GTST-CW-WH-A",2 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
RH2TY3617STANNJ,RH2TY3617STANNJ - 3.0 Ton Constant Torque Air Handler - Rheem
"GLXS5BA3610, AWST36SU1310",3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit - Goodman
GR9T800804CN,"80,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T800804CN - Goodman"
"GLXS5BA3610, GR9S800604BNA, CAPTA3626B3",3 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"GLXS4BA2410, GR9S920403ANA, CAPTA2422A3","2 Ton Upflow 92% Gas System 14.3 SEER2 14"" Wide R-32 - Goodman"
GXV6SS2410,2 Ton R-32 Air Conditioner Condenser - GXV6SS2410 - Goodman
GPHM33031,2.5 Ton 13.4 SEER2 Packaged Heat Pump - GPHM33031 - Goodman
S-GPCH36031,5 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH36031 - Solace
"GLXS4BA1810, GR9S800403ANA, CAPTA2422A3","1.5 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32 - Goodman"
7246062298551942494,1.5 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman
"S-GLZS5BA2410,S-GR9S800403ANA,S-CHPTA2426B3",2 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
S-GZV6SA4210,3.5 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA4210 - Solace
GR9S920804CN,GR9S920804CN 92% AFUE Gas Furnace - Goodman
15025351198921527174,3.5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil) - Goodman
"S-GLZS4BA4210,S-GR9S800804CNA,S-CAPTA4230C3",3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"RA14AY30AJ1NA, RH2TY3617STANNJ, WRX07521",2.5 Ton AC System 14.3 SEER2 with Air Handler & 10kW Heat Kit - R-454B - Rheem
GPHM52431,2 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM52431 - Goodman
AHVE48CP1300,4 Ton R-32 Air Handler - AHVE48CP1300 - Goodman
1623343711119763982,3 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLZS5BA3610, AWST36SU1308",3 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit - Goodman
16220368794722247233,AWST24SU1308A Wall-Mount Air Handler - Goodman
"S-GLZS5BA1810,S-GR9S800403ANA,S-CHPTA2426B3",1.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil) - Solace
S-CAPTA3626B3,3 Ton R-32 Upflow Evaporator Coil - S-CAPTA3626B3 - Solace
"S-GXV6SS4810,S-AHVE48CP1300,S-GTST-CW-WH-A",4 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"S-GLXS5BA3610,S-AWST36LU1308",3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Mounted Air Handler - Solace
AHVE42CP1300,3.5 Ton R-32 Air Handler - AHVE42CP1300 - Goodman
"GLZS5BA4210, GR9S920804CNA, CAPTA4230C3",3.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil) - Goodman
AWST18SU1303A,AWST18SU1303A Wall-Mount Air Handler - Goodman
GR9S800604BNA,GR9S800604BNA 80% AFUE Gas Furnace - Goodman
"S-GZV6SA6010,S-AHVE60DP1300,S-GTST-CW-WH-A",5 Ton 16.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Solace
"S-GLXS4BA3610,S-GR9S920603BNA,S-CAPTA3626B3",3 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
S-GPUM33606031,3 Ton 13.4 SEER2 Packaged Gas/Electric - S-GPUM33606031 - Solace
S-GLZS4BA3610,3 Ton 14.3 SEER2 R-32 Heat Pump - S-GLZS4BA3610 - Solace
"GLXS3BN1810, GR9S800403ANA, CAPTA2422A3",1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"RA16AY48AJ2NA, R921V1005A21M4SCAP, RCFY4821STANMC",4.0 Ton 16.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem
S-GXV6SS3010,2.5 Ton 16.2 SEER2 R-32 Air Conditioner - S-GXV6SS3010 - Solace
"GLZS4BA4210, GR9S800804CNA, CHPTA4230C3",3.5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil) - Goodman
AMST30BU13,AMST30BU13 2.5 Ton R-32 Multi-Position Air Handler - Goodman
GR9T801005CN,"100,000 BTU Gas Furnace 80% AFUE Two-Stage - GR9T801005CN - Goodman"
"GLZS4BA6010, AMST60DU13",5 Ton 14.3 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
"S-GLZS4BA4210,S-GR9S920804CNA,S-CAPTA4230C3",3.5 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Upflow Coil) - Solace
GD9S800403AN,80% AFUE 40000 BTU Single-Stage Multi-Speed Gas Furnace Downflow- GD9S800403AN - Goodman
S-GZV6SA3010,2.5 Ton 16.2 SEER2 R-32 Heat Pump - S-GZV6SA3010 - Solace
"S-GLZS4BA3610, S-AWST36SU1310",3 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Mounted Air Handler W/10KW Heat Kit - Solace
"RP14AY18AJ1NA, R801T0503A14UHSNAS, RCFY2414STAAMC","1.5 Ton Dual Fuel System 14.3 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem"
S-CAPEA6030C3,5 Ton R-32 Upflow Evaporator Coil - S-CAPEA6030C3 - Solace
RXQ09ASBU9,OTERRA 18 SEER2 9K BTU Heat Pump R-32 - Daikin
"S-GLXS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",4 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
"S-GLXS4BA3010,S-GR9S920603BNA,S-CAPTA3626B3",2.5 Ton 14.3 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
RCFY2414STAAMC,"RCFY2414STAAMC - 2.0 Ton 14"" Cased Evaporator Coil - Rheem"
"S-GLZS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"GLZS5BA2410, AWST24SU1305",2 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler - Goodman
"RP14AY42AJ2NA, RH2TY4821STANNJ, WRX10021",R-454B 3.5 Ton 14.3 SEER2 Complete Heat Pump System 10kW - Rheem
"GLXS3BN6010, GR9S801005CNA, CAPTA6030C3",5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil) - Goodman
"S-GLXS4BA4210,S-GR9S800804CNA,S-CAPTA4230C3",3.5 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
S-AHVE60DP1300,5 Ton R-32 Air Handler - S-AHVE60DP1300 - Solace
FTXV12AVJU9,Hi-Wall Style Series 12K BTU Hi-Wall Fan Coil Multi Zone R-32 - Daikin
S-0230K00044,R-32 Furnace Integration Kit - S-0230K00044 - Solace
"RA14AY24AJ1NA, R921T0403A17M4SNAS, RCFY2417STANMC","2.0 Ton AC System 14.3 SEER2 with 40,000 BTU 92% AFUE Furnace - R-454B - Rheem"
S-GPHH54231,3.5 Ton 15.2 SEER2 Packaged Heat Pump - S-GPHH54231 - Solace
GPCH34831,4 Ton 13.4 SEER2 Packaged Air Conditioner - GPCH34831 - Goodman
"S-GLZS5BA3010,S-GR9S920603BNA,S-CHPTA3026B3",2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace
15489689991553436268,"2 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
AWST36LU1305A,AWST36LU1305A Wall-Mount Air Handler - Goodman
"RA16AY24AJ2NA, R801V0503A14UHSCAP, RCFY2414STAAMC","2.0 Ton AC System 16 SEER2 with 50,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"GLXT7CA2410, CAPTA2422B3, GRVT800603BN",2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"S-GLXS5BA6010,S-AMST60DU13",5 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Solace
"RA14AY36AJ1NA, R801T0754A17UHSNAS, RCFY3617STANMC","3.0 Ton AC System 14.3 SEER2 with 75,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXT7CA4810,S-CHPTA6030D3,S-GRVT960804CN","4 Ton 17.2 SEER2 R-32 96% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Horizontal Coil) - Solace"
RH2VY3617STACNJ,RH2VY3617STACNJ - 3.0 Ton Variable Speed Air Handler - Rheem
"S-GLXS5BA3010,S-GR9S800603ANA,S-CAPTA3022A3",2.5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
7545974179825522174,4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil) - Goodman
10336455443292083584,4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
"GLXS5BA2410, AMST24BU13",2 Ton 15.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
"RA15AY48AJ1NA, R921T1005A21M4SNAS, RCFY4821STANMC",4.0 Ton 15.0 SEER2 AC & 92% AFUE Gas Furnace System - Rheem
3980938152083531104,3.0 Ton 16.2 SEER2 R-32 80% AFUE Variable-Speed Inverter Air Conditioner System (Upflow Coil) - Goodman
"GLXT7CA4810, CAPTA6030C3, GRVT800804CN",4 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
RP15AY18AJ2NA,1.5 Ton 15.2 SEER2 Two-Stage Heat Pump - Rheem
S-GPCH32431,2 Ton 13.4 SEER2 Packaged Air Conditioner - S-GPCH32431 - Solace
"S-GLXS4BA3610,S-GR9S800604BNA,S-CAPTA3626B3",3 Ton 14.3 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
GLXS3BN1810,GLXS3BN1810 1.5 Ton R-32 Air Conditioner - Goodman
"GZV7SA6010, AHVE60DP1300, GTST-CW-WH-A",5 Ton 17.5 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler - Goodman
GLXS4MA1810,1.5 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA1810 - Goodman
"S-GLZS4BA4810,S-GR9S800804CNA,S-CAPTA6030C3",4 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
"S-GLZS4BA4810,S-GR9S920804CNA,S-CHPTA4830C3",4 Ton 14.3 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil) - Solace
"RXC18AXVJU, FTXC18AXVJU",ENTRA 18 SEER2 18K BTU Heat Pump and 18K BTU Hi-Wall Fan Coil - Daikin
S-GZV7SA4810,4 Ton 17.5 SEER2 R-32 Heat Pump - S-GZV7SA4810 - Solace
GPGM33004031,2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33004031 - Goodman
"RP14AY60AJ2NA, RH2TY6024STANNJ, WRX10021",R-454B 5.0 Ton 14.3 SEER2 Complete Heat Pump System 10kW - Rheem
S-HKTSD15XA,15kW Electric Heat Kit - S-HKTSD15XA - Solace
"S-GLXS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",4 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
15069386091597494198,"3 Ton 16.2 SEER2 R-32 80% AFUE 60,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
520KIT,Single-Stage Multi-Speed Gas Furnace 520KIT - Goodman
S-AWST36LU1308A,3 Ton R-32 Wall-Mount Air Handler - S-AWST36LU1308A - Solace
1768190916509096490,"3.5 Ton 17.5 SEER2 R-32 96% AFUE 80,000 BTU Dual Fuel System (Horizontal Coil) - Solace"
"S-GLZS5BA4810,S-GR9S800804CNA,S-CAPTA6030C3",4 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil) - Solace
S-GRVT800805CN,"80,000 BTU 80% AFUE Gas Furnace - S-GRVT800805CN - Solace"
GXV6SS4810,4 Ton R-32 Air Conditioner Condenser - GXV6SS4810 - Goodman
R962V0703A17M4SCAP,"R962V0703A17M4SCAP - 70,000 BTU 96% AFUE Two-Stage Furnace - Rheem"
"RA14AY24AJ1NA, RH2TY2417STANNJ, WRX05021",2.0 Ton AC System 14.3 SEER2 with Air Handler & 5kW Heat Kit - R-454B - Rheem
"RP15AY60AJ2NA, R801T1255A24UHSNAS, RCFY6024STANMC",5.0 Ton Dual Fuel System - 15.2 SEER2 Heat Pump & 80% AFUE Furnace - Rheem
S-CHPEA4830C3,4 Ton R-32 Horizontal Evaporator Coil - S-CHPEA4830C3 - Solace
"GXV6SS3010, AHVE36CP1300, HKTSN08X1, GTST-CW-WH-A",2.5 Ton 16.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler - Goodman
S-GLZT7CA4810,4 Ton 17.2 SEER2 R-32 Heat Pump - S-GLZT7CA4810 - Solace
1430861367570032913,"2 Ton 16.2 SEER2 R-32 96% AFUE 40,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
12828488686494963841,GLXS4BA2410 2 Ton R-32 Air Conditioner - Goodman
"RP14AY48AJ2NA, R921T1005A21M4SNAS, RCFY4821STANMC","4.0 Ton Heat Pump System 14.3 SEER2 with 100,000 BTU 92% AFUE Furnace - R-454B - Rheem"
"GLXS3BN3610, AMST36BU13",3 Ton 13.4 SEER2 R-32 Air Conditioning System with Multi-Position Air Handler - Goodman
GLZS4MA3610,3.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3610 - Goodman
"RXQ12ASBU9, FTXQ12ASBU9",OTERRA 18 SEER2 12K BTU Heat Pump R-32 and 12K BTU Hi-Wall Fan Coil R-32 - Daikin
7613076351393631767,"5 Ton 16.2 SEER2 R-32 80% AFUE 80,000 BTU Gas Furnace Air Conditioning System (Upflow Coil) - Solace"
"RA14AY48AJ1NA, R801T1005A21UHSNAS, RCFY4821STANMC","4.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-454B - Rheem"
"S-GLXS5BA6010,S-GR9S801005CNA,S-CAPTA6030C3",5 Ton 15.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Solace
GPGM33608031,3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33608031 - Goodman
"GLXS4BA6010, GR9S801005CNA, CAPTA6030C3","5.0 Ton AC System 14.3 SEER2 with 100,000 BTU 80% AFUE Furnace - R-32 - Goodman"
"RP15AY24AJ2NA, RH2TY2417STANNJ, WRX05021",R-454B 2.0 Ton 15.2 SEER2 Complete Heat Pump System 5kW - Rheem
1359325575095021592,GLXS3BN2410 2 Ton R-32 Air Conditioner - Goodman
1153981467126659407,3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil) - Goodman
CAPTA3022A3,CAPTA3022A3 2 - 2½ Ton R-32 Evaporator Coil - Goodman
S-GR9S921005CN,92% AFUE Gas Furnace - S-GR9S921005CN - Solace
S-GPHM53031,2.5 Ton 15.2 SEER2 Packaged Air Conditioner - S-GPHM53031 - Solace
