product_id,title,brand,price,gtin,mpn,campaign,impressions,clicks,cost,conversions,conv_value,roas,cpc,has_brand_in_title,matched_brand,in_merchant_center
"glzs4ba6010, gr9s801005cna, chpta6030d3",GOODMAN 5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),goodman,,,,Products merchant campaign,170,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba2410, gr9s800403ana, chpta2426b3",GOODMAN 2 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil),goodman,,,,Products merchant campaign,12,0,0.0,0.0,0.0,0,0,True,goodman,False
4083947387694151449,GOODMAN 5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,4,0,0.0,0.0,0.0,0,0,True,goodman,False
1641503890912436769,Goodman 4 Ton R-32 Heat Pump Condenser - GZV6SA4810,goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
glxs4ma2410,Goodman 2.0 Ton Air Conditioner 14.3 SEER2 Single-Stage R-32 - GLXS4MA2410,goodman,,,,Products merchant campaign,206,0,0.0,0.0,0.0,0,0,True,goodman,False
14657422414572249001,Goodman 2.5 Ton R-32 Air Conditioner Condenser - GXV6SS3010,goodman,,,,Products merchant campaign,102,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba3010, gr9s800603ana, chpta3026b3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,7,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs3bn6010, gr9s921005cna, capt6030c3",GOODMAN 5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,81,0,0.0,0.0,0.0,0,0,True,goodman,False
glzt7ca4810,Goodman 4 Ton R-32 Heat Pump Condenser - GLZT7CA4810,goodman,,,,Products merchant campaign,107,0,0.0,0.0,0.0,0,0,True,goodman,False
12835562415304664806,GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),goodman,,,,Products merchant campaign,8,0,0.0,0.0,0.0,0,0,True,goodman,False
5025899680881045266,GOODMAN 2.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,36,0,0.0,0.0,0.0,0,0,True,goodman,False
chpea6030c3,Goodman 5 Ton R-32 Horizontal Evaporator Coil - CHPEA6030C3,goodman,,,,Products merchant campaign,299,0,0.0,0.0,0.0,0,0,True,goodman,False
gr9s960403ana,"Goodman 40,000 BTU Gas Furnace 96% AFUE Single-Stage - GR9S960403ANA",goodman,,,,Products merchant campaign,1792,0,0.0,0.0,0.0,0,0,True,goodman,False
grvt800603bn,Goodman 80% AFUE Gas Furnace - GRVT800603BN,goodman,,,,Products merchant campaign,267,0,0.0,0.0,0.0,0,0,True,goodman,False
grvt800804cn,Goodman 80% AFUE Gas Furnace - GRVT800804CN,goodman,,,,Products merchant campaign,905,0,0.0,0.0,0.0,0,0,True,goodman,False
gxv6ss4210,Goodman 3.5 Ton R-32 Air Conditioner Condenser - GXV6SS4210,goodman,,,,Products merchant campaign,127,0,0.0,0.0,0.0,0,0,True,goodman,False
gphm56031,Goodman 5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM56031,goodman,,,,Products merchant campaign,249,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba6010, gr9s801005cna, capta6030c3",GOODMAN 5 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Upflow Coil),goodman,,,,Products merchant campaign,47,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba4810, gr9s800804cna, chpta4830c3",GOODMAN 4 Ton 15.2 SEER2 R-32 80% AFUE AC System (Horizontal Coil),goodman,,,,Products merchant campaign,44,0,0.0,0.0,0.0,0,0,True,goodman,False
15259454405113468567,GOODMAN 1.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,3,0,0.0,0.0,0.0,0,0,True,goodman,False
gzv6sa4210,Goodman 3.5 Ton R-32 Heat Pump Condenser - GZV6SA4210,goodman,,,,Products merchant campaign,46,0,0.0,0.0,0.0,0,0,True,goodman,False
3812115866791764986,Goodman 2.5 Ton R-32 Heat Pump Condenser - GZV6SA3010,goodman,,,,Products merchant campaign,27,0,0.0,0.0,0.0,0,0,True,goodman,False
853178590580278507,Goodman 5 Ton R-32 Air Conditioner Condenser - GXV6SS6010,goodman,,,,Products merchant campaign,6,0,0.0,0.0,0.0,0,0,True,goodman,False
glxt7ca3610,Goodman 3 Ton R-32 Air Conditioner Condenser - GLXT7CA3610,goodman,,,,Products merchant campaign,324,0,0.0,0.0,0.0,0,0,True,goodman,False
12732597482283976673,GOODMAN 3 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),goodman,,,,Products merchant campaign,15,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba3010, gr9s920603bna, chpta3026b3",GOODMAN 2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,4,0,0.0,0.0,0.0,0,0,True,goodman,False
gphm54831,Goodman 4 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM54831,goodman,,,,Products merchant campaign,243,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba1810, gr9s800403ana, capta2422a3","Goodman 1.5 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32",goodman,,,,Products merchant campaign,71,0,0.0,0.0,0.0,0,0,True,goodman,False
12225392340315975201,GOODMAN 2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
gphm53031,Goodman 2.5 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM53031,goodman,,,,Products merchant campaign,285,0,0.0,0.0,0.0,0,0,True,goodman,False
gpgm36012031,Goodman 5 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM36012031,goodman,,,,Products merchant campaign,234,0,0.0,0.0,0.0,0,0,True,goodman,False
gd9s961205dn,"Goodman 120,000 BTU Gas Furnace 96% AFUE Single-Stage - GD9S961205DN",goodman,,,,Products merchant campaign,1053,0,0.0,0.0,0.0,0,0,True,goodman,False
14176261469934699015,GOODMAN 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,25,0,0.0,0.0,0.0,0,0,True,goodman,False
gphh33031,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH33031,goodman,,,,Products merchant campaign,581,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba2410, gr9s800403ana, chpta2426b3","Goodman 2 Ton AC System 14.3 SEER2 with 40,000 BTU 80% AFUE Furnace - R-32",goodman,,,,Products merchant campaign,99,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba1810, gr9s920403ana, chpta2426b3","Goodman 1.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 14"" Wide R-32",goodman,,,,Products merchant campaign,13,0,0.0,0.0,0.0,0,0,True,goodman,False
glzs4ma2410,Goodman 2.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA2410,goodman,,,,Products merchant campaign,127,0,0.0,0.0,0.0,0,0,True,goodman,False
10176355333887190981,GOODMAN 3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 10kw Heat Kit,goodman,,,,Products merchant campaign,110,0,0.0,0.0,0.0,0,0,True,goodman,False
10915418592158034104,GOODMAN 5 Ton 17.2 SEER2 R-32 96.1% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,14,0,0.0,0.0,0.0,0,0,True,goodman,False
gpum34208031,Goodman 3.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM34208031,goodman,,,,Products merchant campaign,144,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba4210, gr9s920804cna, chpta4230c3",GOODMAN 3.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,14,0,0.0,0.0,0.0,0,0,True,goodman,False
4803788162550683582,GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,2,0,0.0,0.0,0.0,0,0,True,goodman,False
amvt42cp1300,Goodman 3.5 Ton AMVT42CP1300 R-32 Multi-Position Variable-Speed Air Handler,goodman,,,,Products merchant campaign,120,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba3610, amst36bu13",Goodman 3.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32,goodman,,,,Products merchant campaign,176,0,0.0,0.0,0.0,0,0,True,goodman,False
amst60du13,Goodman AMST60DU13 5 Ton R-32 Multi-Position Air Handler,goodman,,,,Products merchant campaign,464,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba3610, awst36su1310",GOODMAN 3 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 10kw Heat Kit,goodman,,,,Products merchant campaign,240,0,0.0,0.0,0.0,0,0,True,goodman,False
15025351198921527174,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),goodman,,,,Products merchant campaign,107,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba2410, gr9s920403ana, chpta2426b3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,8,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba3610, gr9s920603bna, capta3626b3","Goodman 3 Ton Heat Pump System 14.3 SEER2 with 60,000 BTU 92% AFUE Furnace - R-32",goodman,,,,Products merchant campaign,20,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba3610, gr9s920603bna, chpta3630b3","Goodman 3 Ton Horizontal 92% Gas System 14.3 SEER2 17"" Wide R-32",goodman,,,,Products merchant campaign,11,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba6010, gr9s801005cna, capta6030c3",GOODMAN 5 Ton 15.2 SEER2 R-32 80% AFUE Dual Fuel System (Upflow Coil),goodman,,,,Products merchant campaign,15,0,0.0,0.0,0.0,0,0,True,goodman,False
1068116133420196389,GOODMAN 3.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,9,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba4810, gr9s920804cna, capt6030c3","Goodman 4 Ton Heat Pump System 14.3 SEER2 with 80,000 BTU 92% AFUE Furnace - R-32",goodman,,,,Products merchant campaign,20,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs3bn2410, gr9s920403ana, capta2422a3",GOODMAN 2 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,240,0,0.0,0.0,0.0,0,0,True,goodman,False
capea6030c3,Goodman 5 Ton R-32 Upflow Evaporator Coil - CAPEA6030C3,goodman,,,,Products merchant campaign,279,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba3610, gr9s920603bna, chpta3630b3","Goodman 3 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32",goodman,,,,Products merchant campaign,11,0,0.0,0.0,0.0,0,0,True,goodman,False
744994355987441572,GOODMAN 1.5 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,5,0,0.0,0.0,0.0,0,0,True,goodman,False
17472490140119469684,Goodman 3 Ton R-32 Air Conditioner Condenser - GXV6SS3610,goodman,,,,Products merchant campaign,7,0,0.0,0.0,0.0,0,0,True,goodman,False
13696228366705287157,Goodman 2 Ton R-32 Heat Pump Condenser - GZV6SA2410,goodman,,,,Products merchant campaign,512,0,0.0,0.0,0.0,0,0,True,goodman,False
capea3022b3,Goodman 2.5 Ton R-32 Upflow Evaporator Coil - CAPEA3022B3,goodman,,,,Products merchant campaign,182,0,0.0,0.0,0.0,0,0,True,goodman,False
gpgm34806031,Goodman 4 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM34806031,goodman,,,,Products merchant campaign,103,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba1810, gr9s800403ana, capta2422a3",GOODMAN 1.5 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,14,0,0.0,0.0,0.0,0,0,True,goodman,False
12228529780197796165,GOODMAN 4 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,26,0,0.0,0.0,0.0,0,0,True,goodman,False
4974990422334829856,GOODMAN 3.5 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,49,0,0.0,0.0,0.0,0,0,True,goodman,False
3837092982272406529,Goodman AWST36LU1310A Wall-Mount Air Handler,goodman,,,,Products merchant campaign,25,0,0.0,0.0,0.0,0,0,True,goodman,False
11931814071411814265,GOODMAN 2 Ton 13.4 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,110,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba2410, awst24su1305",Goodman 2.0 Ton Heat Pump System 14.3 SEER2 with Air Handler - R-32,goodman,,,,Products merchant campaign,150,0,0.0,0.0,0.0,0,0,True,goodman,False
1626784233787045187,GOODMAN 5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,52,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxt7ca3610, chpta3630b3, grvt800603bn",GOODMAN 3 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,71,0,0.0,0.0,0.0,0,0,True,goodman,False
3323608539725083437,Goodman 2 Ton R-32 Heat Pump Condenser - GZV6SA2410,goodman,,,,Products merchant campaign,6,0,0.0,0.0,0.0,0,0,True,goodman,False
2644365552818304802,GOODMAN 4 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,24,0,0.0,0.0,0.0,0,0,True,goodman,False
510887084046908651,GOODMAN 3 Ton 15.2 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,7,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba3610, awst36su1308",GOODMAN 3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,51,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxt7ca2410, chpta2426b3, grvt800603bn",GOODMAN 2 Ton 17.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,7,0,0.0,0.0,0.0,0,0,True,goodman,False
17757359370207739180,GOODMAN 3.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,19,0,0.0,0.0,0.0,0,0,True,goodman,False
glzs4ma3610,Goodman 3.0 Ton Heat Pump 14.3 SEER2 7.8 HSPF2 Single-Stage R-32 - GLZS4MA3610,goodman,,,,Products merchant campaign,921,0,0.0,0.0,0.0,0,0,True,goodman,False
7448243626212156646,Goodman 3.5 Ton R-32 Air Conditioner Condenser - GXV6SS4210,goodman,,,,Products merchant campaign,25,0,0.0,0.0,0.0,0,0,True,goodman,False
2535129780394748833,GOODMAN 1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,8,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba2410, awst24su1305",GOODMAN 2 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler,goodman,,,,Products merchant campaign,386,0,0.0,0.0,0.0,0,0,True,goodman,False
1849971885391539093,GOODMAN 1.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,51,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba2410, gr9s800403ana, chpta2426b3",GOODMAN 2 Ton 14.3 SEER2 R-32 80% AFUE Dual Fuel Heat Pump System (Horizontal Coil),goodman,,,,Products merchant campaign,19,0,0.0,0.0,0.0,0,0,True,goodman,False
17373182116437603273,GOODMAN 3 Ton 15.2 SEER2 R-32 Air Conditioning System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba2410, amst24bu13",GOODMAN 2 Ton 14.3 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,501,0,0.0,0.0,0.0,0,0,True,goodman,False
8589407475814033469,GOODMAN 2 Ton 17.2 SEER2 R-32 Air Conditioning System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,23,0,0.0,0.0,0.0,0,0,True,goodman,False
4202148029880122827,Goodman GLXS3BN6010 5 Ton R-32 Air Conditioner,goodman,,,,Products merchant campaign,31,0,0.0,0.0,0.0,0,0,True,goodman,False
gphh36031,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH36031,goodman,,,,Products merchant campaign,66,0,0.0,0.0,0.0,0,0,True,goodman,False
17931045152942708617,GOODMAN 4 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,52,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba3010, awst30su1308",GOODMAN 2.5 Ton 14.3 SEER2 R-32 Heat Pump System with Wall-Hung Air Handler AND 8kw Heat Kit,goodman,,,,Products merchant campaign,293,0,0.0,0.0,0.0,0,0,True,goodman,False
gpgm56014031,Goodman 5 Ton 15.2 SEER2 Packaged Gas/Electric - GPGM56014031,goodman,,,,Products merchant campaign,170,0,0.0,0.0,0.0,0,0,True,goodman,False
3031369256934548299,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,86,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba3010, gr9s920603bna, chpta3026b3","Goodman 2.5 Ton Horizontal Dual Fuel 92% Gas System 14.3 SEER2 17"" Wide R-32",goodman,,,,Products merchant campaign,6,0,0.0,0.0,0.0,0,0,True,goodman,False
gpum34808031,Goodman 4 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM34808031,goodman,,,,Products merchant campaign,47,0,0.0,0.0,0.0,0,0,True,goodman,False
1075994101115375712,GOODMAN 1.5 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,9,0,0.0,0.0,0.0,0,0,True,goodman,False
11388510013940860469,Goodman 1.5 Ton R-32 Air Conditioner Condenser - GXV6SS1810,goodman,,,,Products merchant campaign,4,0,0.0,0.0,0.0,0,0,True,goodman,False
grvt800805dn,Goodman 80% AFUE Gas Furnace - GRVT800805DN,goodman,,,,Products merchant campaign,190,0,0.0,0.0,0.0,0,0,True,goodman,False
capta3022a3,Goodman CAPTA3022A3 2 - 2½ Ton R-32 Evaporator Coil,goodman,,,,Products merchant campaign,128,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxt7ca2410, chpta2426b3, grvt960403bn",GOODMAN 2 Ton 17.2 SEER2 R-32 97.5% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,26,0,0.0,0.0,0.0,0,0,True,goodman,False
gpum36008031,Goodman 5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM36008031,goodman,,,,Products merchant campaign,131,0,0.0,0.0,0.0,0,0,True,goodman,False
gpum32404031,Goodman 2 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM32404031,goodman,,,,Products merchant campaign,113,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba3010, amst30bu13",GOODMAN 2.5 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,107,0,0.0,0.0,0.0,0,0,True,goodman,False
gphh34831,Goodman 2 Ton 13.4 SEER2 Packaged Heat Pump - GPHH34831,goodman,,,,Products merchant campaign,39,0,0.0,0.0,0.0,0,0,True,goodman,False
12351766114794585027,Goodman 5 Ton R-32 Horizontal Evaporator Coil - CHPEA6030C3,goodman,,,,Products merchant campaign,26,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba2410, amst24bu13",GOODMAN 2 Ton 15.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,238,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba6010, gr9s921005cna, capt6030c3",GOODMAN 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Upflow / Vertical Coil),goodman,,,,Products merchant campaign,42,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxt7ca2410, capta2422b3, grvt960403bn",GOODMAN 2 Ton 17.2 SEER2 R-32 97.5% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,189,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba6010, gr9s921005cna, chpta6030d3","Goodman 5 Ton Horizontal 92% Gas System 14.3 SEER2 21"" Wide R-32",goodman,,,,Products merchant campaign,2,0,0.0,0.0,0.0,0,0,True,goodman,False
3270109893171838480,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 80% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),goodman,,,,Products merchant campaign,63,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs3bn4810, gr9s920804cna, chpta4830c3",GOODMAN 4 Ton 13.4 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,23,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba6010, gr9s921005cna, chpta6030d3",GOODMAN 5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,3,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs4ba3010, gr9s920603bna, capta3626b3","Goodman 2.5 Ton Upflow 92% Gas System 14.3 SEER2 17"" Wide R-32",goodman,,,,Products merchant campaign,9,0,0.0,0.0,0.0,0,0,True,goodman,False
gr9s921205dn,Goodman GR9S921205DN 92% AFUE Gas Furnace,goodman,,,,Products merchant campaign,535,0,0.0,0.0,0.0,0,0,True,goodman,False
1558582745794718330,GOODMAN 2.5 Ton 16.2 SEER2 R-32 96% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,17,0,0.0,0.0,0.0,0,0,True,goodman,False
14349851428155737844,GOODMAN 3.5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Horizontal Coil),goodman,,,,Products merchant campaign,19,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba2410, gr9s800403ana, capta2422a3",GOODMAN 2 Ton 15.2 SEER2 R-32 80% AFUE AC System (Upflow Coil),goodman,,,,Products merchant campaign,21,0,0.0,0.0,0.0,0,0,True,goodman,False
6716705772398347670,GOODMAN 3 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,55,0,0.0,0.0,0.0,0,0,True,goodman,False
glzs5ba4810,GOODMAN 4 Ton 15.2 SEER2 R-32 Heat Pump — GLZS5BA4810,goodman,,,,Products merchant campaign,210,0,0.0,0.0,0.0,0,0,True,goodman,False
amvt36bp1300,"Goodman AMVT36CP1300 Multi-Position Variable-Speed Air Handler - 36,000 BTU/h",goodman,,,,Products merchant campaign,506,0,0.0,0.0,0.0,0,0,True,goodman,False
gzv6sa1810,Goodman 1.5 Ton R-32 Heat Pump Condenser - GZV6SA1810,goodman,,,,Products merchant campaign,38,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs4ba2410, gr9s920403ana, capta2422a3","Goodman 2 Ton Upflow Dual Fuel 92% Gas System 14.3 SEER2 14"" Wide R-32",goodman,,,,Products merchant campaign,33,0,0.0,0.0,0.0,0,0,True,goodman,False
gphm52431,Goodman 2 Ton 15.2 SEER2 Packaged Air Conditioner - GPHM52431,goodman,,,,Products merchant campaign,79,0,0.0,0.0,0.0,0,0,True,goodman,False
"glzs5ba2410, gr9s920403ana, chpta2426b3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
10492563483603349488,GOODMAN 2 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Horizontal Coil),goodman,,,,Products merchant campaign,92,0,0.0,0.0,0.0,0,0,True,goodman,False
10904507783203624527,Goodman GLXS3BN3010 2.5 Ton R-32 Air Conditioner,goodman,,,,Products merchant campaign,159,0,0.0,0.0,0.0,0,0,True,goodman,False
7162535825370647276,GOODMAN 5 Ton 15.2 SEER2 R-32 Air Conditioner — GLXS5BA6010,goodman,,,,Products merchant campaign,155,0,0.0,0.0,0.0,0,0,True,goodman,False
"glxs5ba2410, gr9s920403ana, capta2422a3",GOODMAN 2 Ton 15.2 SEER2 R-32 92% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
17949108951521375201,GOODMAN 2.5 Ton 15.2 SEER2 R-32 92% AFUE Dual Fuel System (Horizontal Coil),goodman,,,,Products merchant campaign,5,0,0.0,0.0,0.0,0,0,True,goodman,False
6271564701982610878,GOODMAN 3.5 Ton 16.2 SEER2 R-32 80% AFUE Gas Furnace Air Conditioning System (Upflow Coil),goodman,,,,Products merchant campaign,60,0,0.0,0.0,0.0,0,0,True,goodman,False
4293832398256304648,GOODMAN 5 Ton Variable Capacity 17.5 SEER2 R-32 96% AFUE Dual Fuel System with ComfortNet Smart Thermostat (Upflow Coil),goodman,,,,Products merchant campaign,70,0,0.0,0.0,0.0,0,0,True,goodman,False
gpum33006031,Goodman 2.5 Ton 13.4 SEER2 Packaged Gas/Electric - GPUM33006031,goodman,,,,Products merchant campaign,189,0,0.0,0.0,0.0,0,0,True,goodman,False
5796354620410447809,Goodman 3.5 Ton R-32 Heat Pump Condenser - GZV6SA4210,goodman,,,,Products merchant campaign,1,0,0.0,0.0,0.0,0,0,True,goodman,False
gpgm33606031,Goodman 3 Ton 13.4 SEER2 Packaged Gas/Electric - GPGM33606031,goodman,,,,Products merchant campaign,229,0,0.0,0.0,0.0,0,0,True,goodman,False
1132463737409693176,GOODMAN 2 Ton 17.2 SEER2 R-32 Heat Pump System with Multi-Positional Air Handler,goodman,,,,Products merchant campaign,101,0,0.0,0.0,0.0,0,0,True,goodman,False
